z,Time,ISM,Stars,H,He,C,N,O,Fe
6.4624624624624625,8748700774.710506,7949218036380.518,25655814962.097496,4520370033990.7705,1427485273892.0105,333787576163.4465,333787576163.4465,333787576163.4465,0.0
6.474474474474475,8749788242.430574,7960673161314.799,25655814962.097496,4527770044698.302,1429822119378.6042,334360332410.15936,334360332410.15936,334360332410.15936,0.0
6.486486486486487,8750871349.816595,7972128286249.08,25655814962.097496,4535170055405.833,1432158964865.198,334933088656.87225,334933088656.87225,334933088656.87225,0.0
6.498498498498498,8751950121.305977,7983583411183.361,25655814962.097496,4542570066113.364,1434495810351.7917,335505844903.58514,335505844903.58514,335505844903.58514,0.0
6.51051051051051,8753024581.160322,7995038536117.643,25655814962.097496,4549970076820.8955,1436832655838.3855,336078601150.29803,336078601150.29803,336078601150.29803,0.0
6.5225225225225225,8754094753.466965,8006493661051.924,25655814962.097496,4557370087528.427,1439169501324.9792,336651357397.0109,336651357397.0109,336651357397.0109,0.0
6.534534534534535,8755160662.140501,8017948785986.205,25655814962.097496,4564770098235.958,1441506346811.573,337224113643.7238,337224113643.7238,337224113643.7238,0.0
6.546546546546547,8756222330.924303,8029403910920.486,25655814962.097496,4572170108943.489,1443843192298.1667,337796869890.4367,337796869890.4367,337796869890.4367,0.0
6.558558558558558,8757279783.392012,8040859035854.768,25655814962.097496,4579570119651.0205,1446180037784.7605,338369626137.1496,338369626137.1496,338369626137.1496,0.0
6.57057057057057,8758333042.949018,8052314160789.049,25655814962.097496,4586970130358.552,1448516883271.3542,338942382383.8625,338942382383.8625,338942382383.8625,0.0
6.5825825825825826,8759382132.833931,8063769285723.33,25655814962.097496,4594370141066.083,1450853728757.948,339515138630.5754,339515138630.5754,339515138630.5754,0.0
6.594594594594595,8760427076.120022,8075224410657.611,25655814962.097496,4601770151773.614,1453190574244.5417,340087894877.28827,340087894877.28827,340087894877.28827,0.0
6.606606606606607,8761467895.716667,8086679535591.893,25655814962.097496,4609170162481.1455,1455527419731.1355,340660651124.00116,340660651124.00116,340660651124.00116,0.0
6.618618618618618,8762504614.370764,8098134660526.174,25655814962.097496,4616570173188.677,1457864265217.7292,341233407370.71405,341233407370.71405,341233407370.71405,0.0
6.63063063063063,8763537254.668137,8109589785460.455,25655814962.097496,4623970183896.208,1460201110704.323,341806163617.42694,341806163617.42694,341806163617.42694,0.0
6.642642642642643,8764565839.034933,8121044910394.736,25655814962.097496,4631370194603.739,1462537956190.9167,342378919864.13983,342378919864.13983,342378919864.13983,0.0
6.654654654654655,8765590389.738995,8132500035329.018,25655814962.097496,4638770205311.2705,1464874801677.5105,342951676110.8527,342951676110.8527,342951676110.8527,0.0
6.666666666666667,8766610928.891232,8143955160263.299,25655814962.097496,4646170216018.802,1467211647164.1042,343524432357.5656,343524432357.5656,343524432357.5656,0.0
6.678678678678678,8767627478.446955,8155410285197.58,25655814962.097496,4653570226726.333,1469548492650.698,344097188604.2785,344097188604.2785,344097188604.2785,0.0
6.6906906906906904,8768640060.207232,8166865410131.861,25655814962.097496,4660970237433.864,1471885338137.2917,344669944850.9914,344669944850.9914,344669944850.9914,0.0
6.702702702702703,8769648695.820192,8178320535066.143,25655814962.097496,4668370248141.3955,1474222183623.8855,345242701097.7043,345242701097.7043,345242701097.7043,0.0
6.714714714714715,8770653406.782354,8189775660000.424,25655814962.097496,4675770258848.927,1476559029110.4792,345815457344.4172,345815457344.4172,345815457344.4172,0.0
6.726726726726727,8771654214.439901,8201230784934.705,25655814962.097496,4683170269556.458,1478895874597.073,346388213591.13007,346388213591.13007,346388213591.13007,0.0
6.738738738738738,8772651139.98998,8212685909868.986,25655814962.097496,4690570280263.989,1481232720083.6667,346960969837.84296,346960969837.84296,346960969837.84296,0.0
6.7507507507507505,8773644204.48196,8224141034803.268,25655814962.097496,4697970290971.5205,1483569565570.2605,347533726084.55585,347533726084.55585,347533726084.55585,0.0
6.762762762762763,8774633428.818703,8235596159737.549,25655814962.097496,4705370301679.052,1485906411056.8542,348106482331.26874,348106482331.26874,348106482331.26874,0.0
6.774774774774775,8775618833.757793,8247051284671.83,25655814962.097496,4712770312386.583,1488243256543.448,348679238577.9816,348679238577.9816,348679238577.9816,0.0
6.786786786786787,8776600439.91278,8258506409606.111,25655814962.097496,4720170323094.114,1490580102030.0417,349251994824.6945,349251994824.6945,349251994824.6945,0.0
6.798798798798798,8777578267.75439,8269961534540.393,25655814962.097496,4727570333801.6455,1492916947516.6355,349824751071.4074,349824751071.4074,349824751071.4074,0.0
6.8108108108108105,8778552337.61174,8281416659474.674,25655814962.097496,4734970344509.177,1495253793003.2292,350397507318.1203,350397507318.1203,350397507318.1203,0.0
6.822822822822823,8779522669.673538,8292871784408.955,25655814962.097496,4742370355216.708,1497590638489.823,350970263564.8332,350970263564.8332,350970263564.8332,0.0
6.834834834834835,8780489283.989244,8304326909343.236,25655814962.097496,4749770365924.239,1499927483976.4167,351543019811.5461,351543019811.5461,351543019811.5461,0.0
6.846846846846847,8781452200.470274,8315782034277.518,25655814962.097496,4757170376631.7705,1502264329463.0105,352115776058.259,352115776058.259,352115776058.259,0.0
6.858858858858858,8782411438.891132,8327237159211.799,25655814962.097496,4764570387339.302,1504601174949.6042,352688532304.97186,352688532304.97186,352688532304.97186,0.0
6.870870870870871,8783367018.89058,8338692284146.08,25655814962.097496,4771970398046.833,1506938020436.198,353261288551.68475,353261288551.68475,353261288551.68475,0.0
6.882882882882883,8784318959.972752,8350147409080.361,25655814962.097496,4779370408754.364,1509274865922.7917,353834044798.39764,353834044798.39764,353834044798.39764,0.0
6.894894894894895,8785267281.508308,8361602534014.643,25655814962.097496,4786770419461.8955,1511611711409.3855,354406801045.11053,354406801045.11053,354406801045.11053,0.0
6.906906906906907,8786212002.735529,8373057658948.924,25655814962.097496,4794170430169.427,1513948556895.9792,354979557291.8234,354979557291.8234,354979557291.8234,0.0
6.918918918918919,8787153142.761421,8384512783883.205,25655814962.097496,4801570440876.958,1516285402382.573,355552313538.5363,355552313538.5363,355552313538.5363,0.0
6.930930930930931,8788090720.562822,8395967908817.486,25655814962.097496,4808970451584.489,1518622247869.1667,356125069785.2492,356125069785.2492,356125069785.2492,0.0
6.942942942942943,8789024754.987473,8407423033751.768,25655814962.097496,4816370462292.0205,1520959093355.7605,356697826031.9621,356697826031.9621,356697826031.9621,0.0
6.954954954954955,8789955264.755089,8418878158686.049,25655814962.097496,4823770472999.552,1523295938842.3542,357270582278.675,357270582278.675,357270582278.675,0.0
6.966966966966967,8790882268.458431,8430333283620.33,25655814962.097496,4831170483707.083,1525632784328.948,357843338525.3879,357843338525.3879,357843338525.3879,0.0
6.978978978978979,8791805784.564342,8441788408554.611,25655814962.097496,4838570494414.614,1527969629815.5417,358416094772.10077,358416094772.10077,358416094772.10077,0.0
6.990990990990991,8792725831.414804,8453243533488.893,25655814962.097496,4845970505122.1455,1530306475302.1355,358988851018.81366,358988851018.81366,358988851018.81366,0.0
7.003003003003003,8793642427.227951,8453243533488.893,0.0,2422985252561.0728,1530306475302.1355,358988851018.81366,358988851018.81366,358988851018.81366,0.0
7.003003003003003,8793642427.227951,9315287625739.408,35008126077.64076,3064489601072.513,1732886795884.7034,364344351975.8571,364344351975.8571,364339332461.8207,1897939799.4003146
7.015015015015015,8794555590.099104,9319646274815.97,35008126077.64076,3067781556695.599,1733926360818.09,364348873396.02997,364348873396.02997,364343853881.9935,1911504060.015076
7.027027027027027,8795465338.001772,9323266312612.162,35008126077.64076,3070515661591.3193,1734789762363.9248,364352628621.93384,364352628621.93384,364347609107.8974,1922769737.8065884
7.039039039039039,8796371688.788658,9326518448972.123,35008126077.64076,3072971901676.0703,1735565417127.3667,364356002207.3463,364356002207.3463,364350982693.3099,1932890494.1157982
7.051051051051051,8797274660.192652,9329534679067.63,35008126077.64076,3075249968904.9326,1736284806778.4346,364359131076.7185,364359131076.7185,364354111562.68207,1942277102.2989514
7.063063063063063,8798174269.8278,9332382404688.53,35008126077.64076,3077400769808.16,1736964007063.521,364362085148.91907,364362085148.91907,364357065634.8826,1951139318.9634926
7.075075075075075,8799070535.190294,9335098135137.65,35008126077.64076,3079451878756.307,1737611725678.5886,364364902296.6685,364364902296.6685,364359882782.6321,1959590762.271788
7.087087087087087,8799963473.659418,9337707146086.186,35008126077.64076,3081422385698.2188,1738233991028.5347,364367608739.5426,364367608739.5426,364362589225.50616,1967710090.951629
7.099099099099099,8800853102.49851,9340229096389.506,35008126077.64076,3083327138371.8857,1738835491872.7236,364370224870.5447,364370224870.5447,364365205356.50824,1975558484.0135205
7.111111111111111,8801739438.855907,9342678028087.162,35008126077.64076,3085176742304.4443,1739419577324.9873,364372765256.1057,364372765256.1057,364367745742.0693,1983179640.7506802
7.123123123123123,8802622499.765873,9345062366402.885,35008126077.64076,3086977560812.1763,1739988256853.6248,364375238636.0843,364375238636.0843,364370219122.04785,1990599780.7390387
7.135135135135135,8803502302.149534,9347390536560.404,35008126077.64076,3088735957211.3633,1740543539926.935,364377653750.339,364377653750.339,364372634236.30255,1997845123.5545266
7.147147147147147,8804378862.815788,9349668155375.541,35008126077.64076,3090456173712.86,1741086766190.451,364380016425.4422,364380016425.4422,364374996911.40576,2004933148.9144309
7.1591591591591595,8805252198.462214,9351900839664.115,35008126077.64076,3092142452527.5205,1741619275289.705,364382332487.9663,364382332487.9663,364377312973.9299,2011881336.5360386
7.171171171171171,8806122325.675978,9354091397834.037,35008126077.64076,3093796914760.7725,1742141737047.4639,364384604851.1975,364384604851.1975,364379585337.1611,2018698426.2779934
7.183183183183183,8806989260.934715,9356245446701.127,35008126077.64076,3095423802623.47,1742655491109.26,364386839341.7082,364386839341.7082,364381819827.67175,2025401897.8575823
7.195195195195195,8807853020.60742,9358365794673.295,35008126077.64076,3097025237221.041,1743161207297.8599,364389038872.78455,364389038872.78455,364384019358.7481,2032000491.1334488
7.207207207207207,8808713620.955318,9360455250158.451,35008126077.64076,3098603339658.912,1743659555436.0298,364391206357.71277,364391206357.71277,364386186843.67633,2038502945.9642365
7.2192192192192195,8809571078.132727,9362516621564.506,35008126077.64076,3100160231042.5107,1744151205346.5361,364393344709.77905,364393344709.77905,364388325195.7426,2044918002.2085888
7.231231231231231,8810425408.187923,9364549908891.459,35008126077.64076,3101695911371.837,1744636157029.379,364395453928.9834,364395453928.9834,364390434414.94696,2051245659.8665059
7.243243243243243,8811276627.063986,9366557920547.22,35008126077.64076,3103212501752.318,1745115080307.3245,364397536928.612,364397536928.612,364392517414.57556,2057494658.796631
7.255255255255255,8812124750.599636,9368543464939.701,35008126077.64076,3104712123289.381,1745588645003.1392,364399596621.95105,364399596621.95105,364394577107.9146,2063673738.857608
7.267267267267267,8812969794.530079,9370506542068.9,35008126077.64076,3106194775983.026,1746056851116.823,364401633009.00055,364401633009.00055,364396613494.9641,2069782900.0494368
7.2792792792792795,8813811774.487823,9372447151934.818,35008126077.64076,3107660459833.253,1746519698648.376,364403646089.7605,364403646089.7605,364398626575.72406,2075822142.3721173
7.291291291291291,8814650706.003496,9374368102945.365,35008126077.64076,3109111295945.4893,1746977857420.5645,364405638777.5171,364405638777.5171,364400619263.48065,2081800205.684293
7.303303303303303,8815486604.506662,9376272203508.451,35008126077.64076,3110549405425.162,1747431997256.1548,364407613985.5565,364407613985.5565,364402594471.5201,2087725829.8446076
7.315315315315315,8816319485.32662,9378156645216.166,35008126077.64076,3111972667166.844,1747881448332.3806,364409568800.5926,364409568800.5926,364404549286.55615,2093590274.9944174
7.327327327327327,8817149363.693201,9380024236476.42,35008126077.64076,3113383202275.963,1748326880472.0083,364411506135.9115,364411506135.9115,364406486621.87506,2099402280.992366
7.33933933933934,8817976254.737553,9381877785697.123,35008126077.64076,3114783131857.9453,1748768963497.8042,364413428904.79944,364413428904.79944,364408409390.763,2105170587.697097
7.351351351351351,8818800173.492922,9383714484470.365,35008126077.64076,3116170334807.3643,1749207027587.002,364415334193.9702,364415334193.9702,364410314679.9338,2110886455.2499669
7.363363363363363,8819621134.895432,9385537141204.057,35008126077.64076,3117546932229.647,1749641742562.368,364417224916.71,364417224916.71,364412205402.6736,2116558623.509619
7.375375375375375,8820439153.784838,9387345755898.197,35008126077.64076,3118912924124.7935,1750073108423.902,364419101073.01886,364419101073.01886,364414081558.9824,2122187092.4760535
7.387387387387387,8821254244.905293,9389140328552.787,35008126077.64076,3120268310492.8037,1750501125171.6045,364420962662.8967,364420962662.8967,364415943148.8603,2127771862.1492703
7.3993993993994,8822066422.906101,9390923667575.736,35008126077.64076,3121615212439.105,1750926462628.2415,364422812599.6298,364422812599.6298,364417793085.5934,2133321672.387913
7.411411411411411,8822875702.34246,9392692964559.135,35008126077.64076,3122951508858.27,1751348450971.0466,364424647969.93195,364424647969.93195,364419628455.8955,2138827783.333338
7.423423423423423,8823682097.676197,9394451027910.893,35008126077.64076,3124279320855.726,1751767760022.7864,364426471687.0893,364426471687.0893,364421452173.05286,2144298934.844189
7.435435435435435,8824485623.276499,9396197857631.01,35008126077.64076,3125598648431.473,1752184389783.4607,364428283751.10187,364428283751.10187,364423264237.0654,2149735126.9204655
7.4474474474474475,8825286293.420639,9397933453719.486,35008126077.64076,3126909491585.511,1752598340253.0696,364430084161.96967,364430084161.96967,364425064647.9332,2155136359.562168
7.45945945945946,8826084122.294703,9399657816176.322,35008126077.64076,3128211850317.8403,1753009611431.613,364431872919.6927,364431872919.6927,364426853405.65625,2160502632.7692966
7.471471471471472,8826879123.99428,9401373753409.428,35008126077.64076,3129507845733.8877,1753418873141.8574,364433652937.5571,364433652937.5571,364428633423.5207,2165842686.4004946
7.483483483483483,8827671312.525183,9403078457010.893,35008126077.64076,3130795356728.226,1753825455561.0364,364435421302.2768,364435421302.2768,364430401788.24036,2171147780.5971184
7.495495495495495,8828460701.804146,9404774735388.627,35008126077.64076,3132076504406.2827,1754230028511.9163,364437180927.1379,364437180927.1379,364432161413.10144,2176426655.2178116
7.5075075075075075,8829247305.659504,9406459780134.72,35008126077.64076,3133349167662.6304,1754631922171.7307,364438928898.8542,364438928898.8542,364433909384.81775,2181670570.4039307
7.51951951951952,8830031137.831892,9408136399657.084,35008126077.64076,3134615467602.6963,1755031806363.246,364440668130.7119,364440668130.7119,364435648616.6755,2186888266.014119
7.531531531531532,8830812211.974915,9409804593955.717,35008126077.64076,3135875404226.4805,1755429681086.4624,364442398622.71106,364442398622.71106,364437379108.6746,2192079742.048377
7.543543543543543,8831590541.655823,9411464363030.62,35008126077.64076,3137128977533.983,1755825546341.3796,364444120374.8516,364444120374.8516,364439100860.8152,2197244998.5067043
7.555555555555555,8832366140.356182,9413115706881.791,35008126077.64076,3138376187525.2036,1756219402127.9978,364445833387.1336,364445833387.1336,364440813873.09717,2202384035.389101
7.5675675675675675,8833139021.472525,9414758625509.232,35008126077.64076,3139617034200.1426,1756611248446.317,364447537659.557,364447537659.557,364442518145.52057,2207496852.695567
7.57957957957958,8833909198.317017,9416395927320.854,35008126077.64076,3140853638664.227,1757001755119.1033,364449236105.408,364449236105.408,364444216591.3716,2212592190.284746
7.591591591591592,8834676684.118095,9418024803908.744,35008126077.64076,3142083879812.03,1757390252323.5906,364450925811.40045,364450925811.40045,364445906297.364,2217661308.2979946
7.603603603603603,8835441492.02112,9419645255272.904,35008126077.64076,3143307757643.551,1757776740059.7788,364452606777.5343,364452606777.5343,364447587263.49786,2222704206.7353125
7.615615615615615,8836203635.089,9421260089821.244,35008126077.64076,3144527393264.2173,1758161888150.4343,364454281917.09576,364454281917.09576,364449262403.0593,2227729625.4553432
7.627627627627628,8836963126.302837,9422866499145.854,35008126077.64076,3145740665568.602,1758545026772.7908,364455948316.79865,364455948316.79865,364450928802.7622,2232728824.5994434
7.63963963963964,8837719978.56254,9424467291654.643,35008126077.64076,3146949695662.1323,1758926825749.6145,364457608889.92914,364457608889.92914,364452589375.8927,2237710544.0262566
7.651651651651652,8838474204.687454,9426062467347.611,35008126077.64076,3148154483544.808,1759307285080.9055,364459263636.48724,364459263636.48724,364454244122.4508,2242674783.7357826
7.663663663663663,8839225817.416965,9427649217816.85,35008126077.64076,3149352908111.202,1759685734943.8975,364460909643.18677,364460909643.18677,364455890129.1503,2247612803.869378
7.675675675675675,8839974829.411116,9429230351470.268,35008126077.64076,3150547090466.7417,1760062845161.3567,364462549823.3139,364462549823.3139,364457530309.27747,2252533344.2856865
7.687687687687688,8840721253.251204,9430805868307.865,35008126077.64076,3151737030611.427,1760438615733.2832,364464184176.86865,364464184176.86865,364459164662.8322,2257436404.984708
7.6996996996997,8841465101.440388,9432375768329.643,35008126077.64076,3152922728545.2573,1760813046659.677,364465812703.851,364465812703.851,364460793189.8146,2262321985.966442
7.711711711711712,8842206386.40427,9433940051535.6,35008126077.64076,3154104184268.2334,1761186137940.538,364467435404.261,364467435404.261,364462415890.22455,2267190087.2308893
7.723723723723723,8842945120.491488,9435498717925.736,35008126077.64076,3155281397780.355,1761557889575.8665,364469052278.0986,364469052278.0986,364464032764.06213,2272040708.7780495
7.7357357357357355,8843681315.974295,9437051767500.053,35008126077.64076,3156454369081.622,1761928301565.662,364470663325.3638,364470663325.3638,364465643811.32733,2276873850.6079226
7.747747747747748,8844414985.049139,9438599200258.549,35008126077.64076,3157623098172.0347,1762297373909.925,364472268546.0566,364472268546.0566,364467249032.02014,2281689512.7205086
7.75975975975976,8845146139.837234,9440141016201.225,35008126077.64076,3158787585051.593,1762665106608.6553,364473867940.177,364473867940.177,364468848426.14056,2286487695.1158075
7.771771771771772,8845874792.385126,9441677215328.08,35008126077.64076,3159947829720.2964,1763031499661.8528,364475461507.72504,364475461507.72504,364470441993.6886,2291268397.7938194
7.783783783783783,8846600954.665249,9443207797639.115,35008126077.64076,3161103832178.1455,1763396553069.5176,364477049248.7007,364477049248.7007,364472029734.66425,2296031620.7545443
7.7957957957957955,8847324638.576488,9444732763134.33,35008126077.64076,3162255592425.14,1763760266831.6497,364478631163.10394,364478631163.10394,364473611649.0675,2300777363.997982
7.807807807807808,8848045855.944735,9446254920221.635,35008126077.64076,3163405231566.7075,1764123310771.0154,364480210164.221,364480210164.221,364475190650.1846,2305514367.3827763
7.81981981981982,8848764618.523418,9447771460493.12,35008126077.64076,3164550628497.4204,1764485015064.8484,364481783338.7657,364481783338.7657,364476763824.72925,2310233891.0502834
7.831831831831832,8849480937.994066,9449282383948.783,35008126077.64076,3165691783217.279,1764845379713.1487,364483350686.738,364483350686.738,364478331172.70154,2314935935.0005035
7.843843843843843,8850194825.966825,9450790498996.537,35008126077.64076,3166830816831.71,1765205074538.6826,364484915121.4241,364484915121.4241,364479895607.38763,2319629239.09208
7.8558558558558556,8850906293.981007,9452292997228.47,35008126077.64076,3167965608235.2866,1765563429718.6838,364486473729.5378,364486473729.5378,364481454215.50134,2324305063.4663696
7.867867867867868,8851615353.5056,9453792687052.494,35008126077.64076,3169098278533.436,1765921115075.9187,364488029424.3653,364488029424.3653,364483009910.32886,2328972147.9820156
7.87987987987988,8852322015.939812,9455286760060.697,35008126077.64076,3170226706620.731,1766277460787.6208,364489579292.6204,364489579292.6204,364484559778.584,2333621752.7803745
7.891891891891892,8853026292.613571,9456775216253.08,35008126077.64076,3171350892497.1714,1766632466853.7903,364491123334.30316,364491123334.30316,364486103820.2667,2338253877.8614464
7.903903903903903,8853728194.78805,9458260864037.553,35008126077.64076,3172472957268.1846,1766986803097.1934,364492664462.6997,364492664462.6997,364487644948.66327,2342877263.0838747
7.915915915915916,8854427733.656168,9459740895006.205,35008126077.64076,3173590779828.3433,1767339799695.0637,364494199764.52386,364494199764.52386,364489180250.4874,2347483168.589016
7.927927927927928,8855124920.34311,9461218117566.947,35008126077.64076,3174706481283.0747,1767692126470.1677,364495732153.0618,364495732153.0618,364490712639.0254,2352080334.2355137
7.93993993993994,8855819765.9068,9462692531719.78,35008126077.64076,3175820061632.379,1768043783422.5054,364497261628.3136,364497261628.3136,364492242114.27716,2356668760.023368
7.951951951951952,8856512281.338428,9464161329056.791,35008126077.64076,3176929399770.8286,1768394100729.3103,364498785276.993,364498785276.993,364493765762.95654,2361239706.093935
7.963963963963964,8857202477.562922,9465627317985.893,35008126077.64076,3178036616803.851,1768743748213.3489,364500306012.38617,364500306012.38617,364495286498.34973,2365801912.3058586
7.975975975975976,8857890365.439444,9467090498507.084,35008126077.64076,3179141712731.4463,1769092725874.621,364501823834.49316,364501823834.49316,364496804320.4567,2370355378.6591387
7.987987987987988,8858575955.761868,9468548062212.455,35008126077.64076,3180242566448.187,1769440363890.3606,364503335830.0278,364503335830.0278,364498316315.99133,2374891365.2951317
8.0,8859259259.25926,9470002817509.916,35008126077.64076,3181341299059.5005,1769787332083.3337,364504844912.2762,364504844912.2762,364499825398.23975,2379418612.072481
8.012012012012011,8859940286.596357,9471454764399.467,35008126077.64076,3182437910565.3867,1770133630453.5405,364506351081.2384,364506351081.2384,364501331567.20197,2383937118.991187
8.024024024024024,8860619048.374039,9472901094473.197,35008126077.64076,3183530279860.4185,1770478589178.2146,364507851423.62823,364507851423.62823,364502831909.5918,2388438146.192606
8.036036036036036,8861295555.129784,9474344616139.018,35008126077.64076,3184620528050.023,1770822878080.1223,364509348852.7319,364509348852.7319,364504329338.69543,2392930433.5353813
8.048048048048049,8861969817.338144,9475785329396.928,35008126077.64076,3185708655134.2,1771166497159.2637,364510843368.5493,364510843368.5493,364505823854.5129,2397413981.019513
8.06006006006006,8862641845.4112,9477223234246.928,35008126077.64076,3186794661112.95,1771509446415.6387,364512334971.08057,364512334971.08057,364507315457.0441,2401888788.6450014
8.072072072072071,8863311649.699009,9478658330689.018,35008126077.64076,3187878545986.273,1771851725849.2473,364513823660.3256,364513823660.3256,364508804146.2892,2406354856.411846
8.084084084084084,8863979240.490068,9480087810315.287,35008126077.64076,3188958188648.741,1772192665637.3232,364515306522.9983,364515306522.9983,364510287008.96185,2410803444.461404
8.096096096096096,8864644628.01175,9481514481533.646,35008126077.64076,3190035710205.782,1772532935602.6328,364516786472.38477,364516786472.38477,364511766958.3483,2415243292.652318
8.108108108108109,8865307822.430754,9482938344344.096,35008126077.64076,3191111110657.396,1772872535745.176,364518263508.48505,364518263508.48505,364513243994.4486,2419674400.9845886
8.12012012012012,8865968833.85354,9484359398746.635,35008126077.64076,3192184390003.5825,1773211466064.953,364519737631.29913,364519737631.29913,364514718117.2627,2424096769.4582157
8.132132132132131,8866627672.326765,9485777644741.264,35008126077.64076,3193255548244.342,1773549726561.9634,364521208840.827,364521208840.827,364516189326.7906,2428510398.0731993
8.144144144144144,8867284347.837723,9487193082327.982,35008126077.64076,3194324585379.674,1773887317236.2075,364522677137.0687,364522677137.0687,364517657623.0323,2432915286.8295393
8.156156156156156,8867938870.314758,9488605711506.791,35008126077.64076,3195391501409.5786,1774224238087.6853,364524142520.02423,364524142520.02423,364519123005.9878,2437311435.727236
8.168168168168169,8868591249.627705,9490015532277.69,35008126077.64076,3196456296334.056,1774560489116.3967,364525604989.69354,364525604989.69354,364520585475.6571,2441698844.7662888
8.18018018018018,8869241495.588295,9491422544640.678,35008126077.64076,3197518970153.1064,1774896070322.3418,364527064546.07666,364527064546.07666,364522045032.0402,2446077513.946698
8.192192192192191,8869889617.95059,9492826748595.756,35008126077.64076,3198579522866.7295,1775230981705.5205,364528521189.1736,364528521189.1736,364523501675.13715,2450447443.268464
8.204204204204204,8870535626.41138,9494228144142.924,35008126077.64076,3199637954474.9253,1775565223265.9329,364529974918.9843,364529974918.9843,364524955404.9479,2454808632.7315865
8.216216216216216,8871179530.610607,9495626731282.182,35008126077.64076,3200694264977.694,1775898795003.5789,364531425735.50885,364531425735.50885,364526406221.4724,2459161082.3360653
8.228228228228229,8871821340.131758,9497022510013.53,35008126077.64076,3201748454375.035,1776231696918.4585,364532873638.7472,364532873638.7472,364527854124.71075,2463504792.0819006
8.24024024024024,8872461064.502283,9498415480336.967,35008126077.64076,3202800522666.949,1776563929010.5718,364534318628.69934,364534318628.69934,364529299114.6629,2467839761.9690924
8.252252252252251,8873098713.193985,9499805642252.494,35008126077.64076,3203850469853.436,1776895491279.9187,364535760705.3653,364535760705.3653,364530741191.32886,2472165991.9976406
8.264264264264265,8873734295.623423,9501192995760.111,35008126077.64076,3204898295934.4956,1777226383726.4993,364537199868.74506,364537199868.74506,364532180354.7086,2476483482.1675453
8.276276276276276,8874367821.152296,9502577540859.818,35008126077.64076,3205944000910.128,1777556606350.3135,364538636118.8386,364538636118.8386,364533616604.8022,2480792232.4788065
8.288288288288289,8874999299.087847,9503959277551.615,35008126077.64076,3206987584780.333,1777886159151.3613,364540069455.646,364540069455.646,364535049941.60956,2485092242.931424
8.3003003003003,8875628738.683237,9505338205835.502,35008126077.64076,3208029047545.111,1778215042129.6428,364541499879.1672,364541499879.1672,364536480365.13074,2489383513.5253983
8.312312312312311,8876256149.137934,9506714325711.479,35008126077.64076,3209068389204.4614,1778543255285.158,364542927389.40216,364542927389.40216,364537907875.3657,2493666044.260729
8.324324324324325,8876881539.598097,9508090445587.455,35008126077.64076,3210107730863.812,1778871468440.673,364544354899.63715,364544354899.63715,364539335385.6007,2497948574.9960594
8.336336336336336,8877504919.156944,9509463757055.521,35008126077.64076,3211144951417.7354,1779199011773.4219,364545779496.58594,364545779496.58594,364540759982.5495,2502222365.8727465
8.348348348348349,8878126296.855135,9510834260115.678,35008126077.64076,3212180050866.2314,1779525885283.4043,364547201180.24854,364547201180.24854,364542181666.2121,2506487416.89079
8.36036036036036,8878745681.681135,9512201954767.924,35008126077.64076,3213213029209.3003,1779852088970.6204,364548619950.62494,364548619950.62494,364543600436.5885,2510743728.05019
8.372372372372372,8879363082.57159,9513566841012.26,35008126077.64076,3214243886446.942,1780177622835.07,364550035807.71515,364550035807.71515,364545016293.6787,2514991299.3509464
8.384384384384385,8879978508.411686,9514928918848.686,35008126077.64076,3215272622579.1562,1780502486876.7534,364551448751.51917,364551448751.51917,364546429237.4827,2519230130.7930593
8.396396396396396,8880591968.035505,9516290996685.111,35008126077.64076,3216301358711.3706,1780827350918.4368,364552861695.3232,364552861695.3232,364547842181.28674,2523468962.2351723
8.408408408408409,8881203470.226404,9517650266113.627,35008126077.64076,3217327973738.1577,1781151545137.3538,364554271725.841,364554271725.841,364549252211.80457,2527699053.8186417
8.42042042042042,8881813023.71735,9519006727134.232,35008126077.64076,3218352467659.5176,1781475069533.5044,364555678843.07263,364555678843.07263,364550659329.0362,2531920405.5434675
8.432432432432432,8882420637.191277,9520360379746.928,35008126077.64076,3219374840475.45,1781797924106.8887,364557083047.01807,364557083047.01807,364552063532.9816,2536133017.40965
8.444444444444445,8883026319.281446,9521711223951.713,35008126077.64076,3220395092185.9556,1782120108857.5066,364558484337.6773,364558484337.6773,364553464823.64087,2540336889.4171886
8.456456456456456,8883630078.571781,9523062068156.498,35008126077.64076,3221415343896.461,1782442293608.1245,364559885628.33655,364559885628.33655,364554866114.3001,2544540761.4247274
8.468468468468469,8884231923.59722,9524410103953.373,35008126077.64076,3222433474501.539,1782763808535.976,364561284005.7096,364561284005.7096,364556264491.67316,2548735893.5736227
8.48048048048048,8884831862.844051,9525755331342.338,35008126077.64076,3223449484001.19,1783084653641.0613,364562679469.79645,364562679469.79645,364557659955.76,2552922285.8638744
8.492492492492492,8885429904.750254,9527097750323.393,35008126077.64076,3224463372395.4136,1783404828923.3801,364564072020.5971,364564072020.5971,364559052506.56067,2557099938.2954826
8.504504504504505,8886026057.705835,9528440169304.447,35008126077.64076,3225477260789.637,1783725004205.699,364565464571.39777,364565464571.39777,364560445057.3613,2561277590.727091
8.516516516516516,8886620330.053162,9529779779877.592,35008126077.64076,3226489028078.4336,1784044509665.2515,364566854208.91223,364566854208.91223,364561834694.8758,2565446503.3000555
